tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,urls,desc
tt0042737,movie,Miracles Only Happen Once,Les miracles n'ont lieu qu'une fois,0,1951.0,\N,98,"Drama,Romance,War",https://www.imdb.com/title/tt0042737,"Directed by Yves Allégret.  With Alida Valli, Jean Marais, Marcelle Arnold, Christine Chesnay. 1939 : what a beautiful year for Claudia and Jerôme. No sooner do they meet that they are under each other's spell. 1939 : what a horrible year for the two lovers : war breaks out before they can get married. They meet again after the war but the enchantment has vanished. They decide to marry but it will be for reason, not for love. Miracles only happen once."
tt0042745,movie,Monte de piedad,Monte de piedad,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0042745,"Directed by Carlos Véjar hijo.  With Jorge Mistral, Emilia Guiú, Armando Calvo, Carmen Montejo. An all star cast is featured in several vignettes about what motivates people to pawn their valuable items for ready cash at ""Monte de piedad"", Mexico City's top pawn shop."
tt0042756,movie,Muchachas de Uniforme,Muchachas de Uniforme,0,1951.0,\N,83,Drama,https://www.imdb.com/title/tt0042756,"Directed by Alfredo B. Crevenna.  With Alicia Caro, Lupe Carriles, Irasema Dilián, María Douglas. Irasema Dilián stars as the orphan Manuela whose passionate crush on her teacher Lucila (Marga Lopez) scandalizes their all-girl Catholic school. An exceptional Mexican remake of the 1931 German original, Maedchen in Uniform."
tt0042758,movie,La muerte enamorada,La muerte enamorada,0,1951.0,\N,87,"Comedy,Fantasy,Mystery",https://www.imdb.com/title/tt0042758,"Directed by Ernesto Cortázar.  With Miroslava, Fernando Fernández, Jorge Reyes, Esperanza Issa. Rivas is an insurance sales man who hadn't been lucky in his life. He offered many times to live less years in exchange of a better live. Tasia (the dead) came for him, since he had wasted all the years to live. Tasia offer him some extra days for living in exchange to stay with him at home to understand better this world. This is a comedy with a similar story line to Meet Joe Black filmed many ..."
tt0042760,movie,Las mujeres de mi general,Las mujeres de mi general,0,1951.0,\N,112,"Drama,War",https://www.imdb.com/title/tt0042760,"Directed by Ismael Rodríguez.  With Pedro Infante, Lilia Prado, Chula Prieto, Miguel Manzano. Infante stars as a rebel general caught up in a tempestuous romantic tug-of-war between two women: ex-girlfriend (Chula Prieto) and wife (Lilia Prado). This love triangle yields devastating consequences as they must face the governmental soldiers during the revolution."
tt0042781,movie,Native Son,Native Son,0,1951.0,\N,104,Drama,https://www.imdb.com/title/tt0042781,"Directed by Pierre Chenal.  With Richard Wright, Jean Wallace, Nicholas Joy, Gloria Madison. In 1940s Chicago, a young black man takes a job as a chauffeur to a white family, which takes a turn for the worse when he accidentally kills the teenage daughter of the couple and then tries to cover it up."
tt0042785,movie,The New China,Osvobozhdyonnyy Kitay,0,1951.0,\N,105,Documentary,https://www.imdb.com/title/tt0042785,"Directed by Ivan Dukinsky, Sergey Gerasimov, Siao-Bin Siu.  With Zedong Mao, Feng Zhou. The first feature about the PRC shown in the US, showing workers in cooperatives, youth at school, mass athletic events, holiday parades, and leaders making speeches; the friendship with the USSR is stressed."
tt0042803,movie,Olivia,Olivia,0,1951.0,\N,95,"Comedy,Drama",https://www.imdb.com/title/tt0042803,"Directed by Jacqueline Audry.  With Edwige Feuillère, Simone Simon, Marie-Claire Olivia, Yvonne de Bray. Late nineteenth century in a finishing school for young girls near in France, the principal, the fascinating Miss Julie, sows confusion in the heart of the newcomer, Olivia."
tt0042815,movie,Oriental Evil,Oriental Evil,0,1951.0,\N,64,Drama,https://www.imdb.com/title/tt0042815,"Directed by George P. Breakston, C. Ray Stahl.  With Byron Michie, Martha Hyer, Tetsu Nakamura, Richard Binge. Set in post war Japan, an American woman tries to clear her brother's reputation as a drug smuggler after his apparent suicide. She gets help from a seemingly kind Englishman."
tt0042839,movie,Peppino e Violetta,Peppino e Violetta,0,1951.0,\N,82,"Family,Fantasy",https://www.imdb.com/title/tt0042839,"Directed by Maurice Cloche.  With Roberto Adamina, Nerio Bernardi, Luigi Casciano, Guido Celano. This film is about St Francis of Assisi, the patron St of animals."
tt0042842,movie,Behind Closed Shutters,Persiane chiuse,0,1951.0,\N,90,Drama,https://www.imdb.com/title/tt0042842,"Directed by Luigi Comencini.  With Massimo Girotti, Eleonora Rossi Drago, Giulietta Masina, Liliana Gerace. Sandra searches for her missing sister. For this, she enters the morally degraded seaside of Genoa."
tt0042850,movie,Peace Will Win,Pokój zdobedzie swiat,0,1951.0,\N,90,Documentary,https://www.imdb.com/title/tt0042850,"Directed by Jerzy Bossak, Joris Ivens.  With Andrzej Lapicki. A Communist supported report of a peace conference held in Poland during the first year of the Korean War, which also documents the destruction launched upon Korea by US bombing ."
tt0042851,movie,Pool of London,Pool of London,0,1951.0,\N,85,"Crime,Drama",https://www.imdb.com/title/tt0042851,"Directed by Basil Dearden.  With Bonar Colleano, Susan Shaw, Renée Asherson, Earl Cameron. When their ship docks the crew disembark as usual to pick up their lives in postwar London. For one of them his petty smuggling turns more serious when he finds himself caught up with a robbery in the City."
tt0042870,movie,The Quiet Woman,The Quiet Woman,0,1951.0,\N,71,"Crime,Drama",https://www.imdb.com/title/tt0042870,"Directed by John Gilling.  With Derek Bond, Jane Hylton, Dora Bryan, Michael Balfour. Coastal pub proprietress is inveigled into a smuggling plot."
tt0042881,movie,The Redhead and the Cowboy,The Redhead and the Cowboy,0,1951.0,\N,82,Western,https://www.imdb.com/title/tt0042881,"Directed by Leslie Fenton.  With Glenn Ford, Edmond O'Brien, Rhonda Fleming, Alan Reed. Framed for murder during the Civil War, Gil Kyle's only alibi is Confederate agent Candace Bronson who he must track down in dangerous territory filled with foes."
tt0042900,movie,Rogue River,Rogue River,0,1951.0,\N,81,"Crime,Drama,Thriller",https://www.imdb.com/title/tt0042900,"Directed by John Rawlins.  With Rory Calhoun, Peter Graves, Frank Fenton, Ralph Sanford. The story of two step-brothers, raised by their father, the chief of police, in a small Oregon lumber town. One brother is hard-working, always within the law, the other a 'rogue.' When gold dust comes up missing from a crime scene, brother is pitted against brother and the father sides against one of the brothers."
tt0042909,movie,The Red Rose,La rose rouge,0,1951.0,\N,95,Comedy,https://www.imdb.com/title/tt0042909,"Directed by Marcello Pagliero.  With André Bellec, Georges Bellec, François Soubeyran, Paul Tourenne. The Brothers Jacques, who were to sing that night at ""The Red Rose"", are failing."
tt0042923,movie,Without Leaving an Address,...Sans laisser d'adresse,0,1951.0,\N,90,"Comedy,Drama",https://www.imdb.com/title/tt0042923,"Directed by Jean-Paul Le Chanois.  With Bernard Blier, Danièle Delorme, Pierre Trabaud, Arlette Marchal. Thérèse Ravenaz is a charming young woman but also the victim of a seducer who abandoned her as soon as he was told she was expecting a baby. To trace her unworthy lover, she boards a taxi driven by Emile Gauthier, a friendly cabdriver, who accepts to help her. But street after street, district after district, the seducer is nowhere to be found in Paris. And when she finally achieves the end of ..."
tt0042930,movie,Bountiful Summer,Shchedroe leto,0,1951.0,\N,87,"Comedy,Drama,Musical",https://www.imdb.com/title/tt0042930,"Directed by Boris Barnet.  With Nina Arkhipova, Nikolay Kryuchkov, Viktor Dobrovolsky, Marina Bebutova."
tt0042933,movie,The Cliff of Sin,La scogliera del peccato,0,1951.0,\N,94,Drama,https://www.imdb.com/title/tt0042933,"Directed by Roberto Bianchi Montero.  With Gino Cervi, Delia Scala, Otello Toso, Olga Solbelli."
tt0042948,movie,Servicio en la mar,Servicio en la mar,0,1951.0,\N,91,"Drama,War",https://www.imdb.com/title/tt0042948,"Directed by Luis Suárez de Lezo.  With Rafael Bardem, José Luis Brugada, Rafael Calvo, Antonio Casas."
tt0042965,movie,El siete machos,El siete machos,0,1951.0,\N,98,"Comedy,Western",https://www.imdb.com/title/tt0042965,"Directed by Miguel M. Delgado.  With Cantinflas, Alma Rosa Aguirre, Miguel Ángel Ferriz, Miguel Inclán. In order to woo Rosario, Margarito pretends to be the famous outlaw ""Siete Machos"", called like that because ""he possesses the courage of seven macho men""."
tt0042988,movie,Under the Paris Sky,Sous le ciel de Paris,0,1951.0,\N,114,Drama,https://www.imdb.com/title/tt0042988,"Directed by Julien Duvivier.  With Brigitte Auber, Jean Brochard, René Blancard, Paul Frankeur. Fates of multiple otherwise disconnected characters intertwine miraculously under the sky of Paris. And it all happens in one day."
tt0043005,movie,Stormbound,La strada finisce sul fiume,0,1951.0,\N,60,Drama,https://www.imdb.com/title/tt0043005,"Directed by Luigi Capuano.  With Constance Dowling, Andrea Checchi, Aldo Silvani, Bianca Doria. An American journalist, Barbara, goes to Italy to interview Roi, the country's most notorious outlaw when she imagines to be some kind of modern-day Robin Hood. Through local contacts and friends, she arranges a meeting and finds that her ""robin-hood'"" is just a hood, hoodlum and ruthless criminal. The police are about to capture him but he uses her as an hostage to make his escape but they are ..."
tt0043011,movie,Andalousie,Andalousie,0,1951.0,\N,94,Musical,https://www.imdb.com/title/tt0043011,"Directed by Robert Vernay.  With Luis Mariano, Carmen Sevilla, Arlette Poirier, Perrette Souplex. Having fallen out with his girlfriend Dolorès, Juanito leaves for Mexico, where he becomes a famous matador.There he meets a Viennese singer, Fanny Miller, who falls for him so much so that she intercepts the letters Dolorès keeps on sending him. In desperation, Dolorès devotes all her time and efforts to dance and she becomes the celebrated dancer Estrellita. After a series of misunderstandings ..."
tt0043018,movie,Susana,Susana,0,1951.0,\N,86,Drama,https://www.imdb.com/title/tt0043018,"Directed by Luis Buñuel.  With Rosita Quintana, Fernando Soler, Víctor Manuel Mendoza, María Gentil Arcos. An unstable young woman escapes from a reformatory for very, very wayward girls and deceptively finds shelter in the kind home of a frighteningly nice and decent family. Little by little, she causes unrest and discord among the members of the household, until they are virtually fighting with each other."
tt0043020,movie,Séptima página,Séptima página,0,1951.0,\N,84,Drama,https://www.imdb.com/title/tt0043020,"Directed by Ladislao Vajda.  With Adriano Domínguez, Raúl Cancio, Carlota Bilbao, José María Rodero. An urban newspaper's seventh page (""séptima página"") is a compendium of society events and varied incidents, each one reflecting an individual story beyond the written words."
tt0043034,movie,Der Teufel führt Regie,Der Teufel führt Regie,0,1951.0,\N,86,Drama,https://www.imdb.com/title/tt0043034,"Directed by Kurt Meisel.  With Kurt Meisel, Paul Hörbiger, Margot Hielscher, Ernst Waldbrunn."
tt0043051,movie,To Have and to Hold,To Have and to Hold,0,1951.0,\N,63,Drama,https://www.imdb.com/title/tt0043051,"Directed by Godfrey Grayson.  With Avis Scott, Patrick Barr, Robert Ayres, Harry Fine. In this melodrama, a man is permanently crippled in a horseback riding accident and then learns that he will soon die. He spends his last few days taking care of his family and trying to get his wife to find another man."
tt0043066,movie,Three Steps North,Three Steps North,0,1951.0,\N,85,"Crime,Drama,Thriller",https://www.imdb.com/title/tt0043066,"Directed by W. Lee Wilder.  With Lloyd Bridges, Lea Padovani, Aldo Fabrizi, William Tubbs. After a prison sentence an American GI stationed in Italy discovers that his hidden loot has disappeared and goes searching for it."
tt0043080,movie,Two Lost Worlds,Two Lost Worlds,0,1951.0,\N,61,"Adventure,Romance,Sci-Fi",https://www.imdb.com/title/tt0043080,"Directed by Norman Dawn.  With Kasey Rogers, James Arness, Bill Kennedy, Gloria Petroff. When the American clipper ship ""The Queen"" is attacked by pirates off the Hebrides in 1830, Mate Kirk Hamilton is injured and must be put ashore at Queensland Colony, Australia, for treatment and recuperation. There, he meets and falls in love with Elaine Jeffries, daughter of the magistrate and all-but-fiancée to rancher Martin Shannon. She also finds herself attracted to Kirk, and a rivalry ..."
tt0043086,movie,Under the Gun,Under the Gun,0,1951.0,\N,83,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0043086,"Directed by Ted Tetzlaff.  With Richard Conte, Audrey Totter, John McIntire, Sam Jaffe. When a cunning, unscrupulous mobster is sentenced to a Florida prison farm, he launches a deadly escape plan."
tt0043092,movie,Unsterbliche Geliebte,Unsterbliche Geliebte,0,1951.0,\N,105,Drama,https://www.imdb.com/title/tt0043092,"Directed by Veit Harlan.  With Kristina Söderbaum, Hans Holt, Hermann Schomberg, Alexander Golling."
tt0043095,movie,V mirnye dni,V mirnye dni,0,1951.0,\N,97,"Action,Adventure,War",https://www.imdb.com/title/tt0043095,"Directed by Vladimir Braun.  With Nikolai Timofeyev, Arkadi Tolbuzin, Aleksandr Grechanyy, Sergei Gurzo."
tt0043115,movie,Victims of Sin,Víctimas del pecado,0,1951.0,\N,90,"Crime,Drama,Musical",https://www.imdb.com/title/tt0043115,"Directed by Emilio Fernández.  With Ninón Sevilla, Tito Junco, Rodolfo Acosta, Rita Montaner. In México City, a Cuban dancer from ""Cabaret Changó"" rescues a baby from a garbage can and decides to raise him, but her pachuco pimp gets in her way."
tt0043146,movie,Wonder Boy,The Wonder Kid,0,1951.0,\N,85,Comedy,https://www.imdb.com/title/tt0043146,"Directed by Karl Hartl.  With Bobby Henrey, Elwyn Brook-Jones, Muriel Aked, Oskar Werner."
tt0043159,movie,The Good Fairy,Zen-ma,0,1951.0,\N,108,Drama,https://www.imdb.com/title/tt0043159,"Directed by Keisuke Kinoshita.  With Masayuki Mori, Chikage Awashima, Rentarô Mikuni, Yôko Katsuragi."
tt0043164,movie,The Strange Madame X,L'étrange Madame X,0,1951.0,\N,91,Drama,https://www.imdb.com/title/tt0043164,"Directed by Jean Grémillon.  With Michèle Morgan, Henri Vidal, Arlette Thomas, Louise Conte. Can a person really lead a double life? It looks as though Irène can. On the one hand, she is the wife of Jacques Voisin-Larive, a big name in the publishing world. On the other hand she pretends to be a simple chambermaid when she is with Etienne, a handsome young cabinetmaker. But what will happen when Irène gets pregnant?"
tt0043250,movie,...ja Helena soittaa,...ja Helena soittaa,0,1951.0,\N,91,"Drama,Romance",https://www.imdb.com/title/tt0043250,"Directed by Lasse Pöysti.  With Irma Seikkula, Leena Häkinen, Erkki Viljos, Jussi Jurkka."
